"PREDICTED_INDUCED_VERTICAL_BREAK","GAME_CODE","PITCHER_KEY","THROW_SIDE_KEY","BAT_SIDE_KEY","INNING_KEY","BATTER_IN_INNING_KEY","PITCH_NUMBER","CURRENT_BALLS","CURRENT_STRIKES","PITCH_RESULT_KEY","EVENT_RESULT_KEY","PITCH_TYPE_KEY","RELEASE_SPEED","PLATE_SPEED","SPIN_RATE","SPIN_DIRECTION","SZ_TOP","SZ_BOTTOM","PLATE_X","PLATE_Z","B","S","O","BU","FB","GB","LD","PU","X1BO","X2BO","X3BO","RELEASE_HEIGHT","RELEASE_SIDE","RELEASE_EXTENSION","HORIZONTAL_BREAK","INDUCED_VERTICAL_BREAK","VERTICAL_APPROACH_ANGLE","HORIZONTAL_APPROACH_ANGLE"
7.43626260757446,2.022082000088e+18,"A","R","R",5,5,3,1,1,"InPlay","field_out","SL",82.7263031005859,76.5719985961914,1107.03002929688,114.166000366211,3.36680006980896,1.53970003128052,-0.263828992843628,2.33554005622864,0,1,1,0,0,0,0,1,0,1,1,5.44668006896973,-1.68970000743866,6.33173990249634,14.5964002609253,NA,-6.58994007110596,2.98469996452332
5.68279027938843,2.022082100088e+18,"B","L","L",1,2,5,1,2,"BallCalled","NULL","SL",82.8218002319336,76.7398986816406,696.867004394531,240.542007446289,3.36680006980896,1.53970003128052,-1.52305996417999,2.67322993278503,1,0,0,0,0,0,0,0,0,0,0,5.73707008361816,1.72326004505157,6.66915988922119,-10.6177997589111,NA,-6.5858302116394,-4.5938401222229
5.44015693664551,2.022082100088e+18,"B","L","L",4,1,2,0,1,"BallCalled","NULL","SL",80.9121017456055,75.0346984863281,758.143981933594,247.567001342773,3.36680006980896,1.53970003128052,0.557648003101349,3.67672991752625,1,0,0,0,0,0,0,0,0,0,0,5.74420976638794,1.72276997566223,7.18981981277466,-11.7052001953125,NA,-5.7520899772644,-2.45306992530823
-2.11407852172852,2.022082100088e+18,"B","L","L",4,3,1,0,0,"StrikeSwinging","NULL","SL",80.3082962036133,74.4326019287109,767.306030273438,278.947998046875,3.46399998664856,1.59049999713898,-1.15681004524231,2.12654995918274,0,1,0,0,0,0,0,0,1,0,0,5.69165992736816,1.58231997489929,7.5062198638916,-11.8701000213623,NA,-8.15962982177734,-4.23673009872437
4.80767583847046,2.022082100088e+18,"B","L","L",4,3,4,1,2,"StrikeSwinging","strikeout","SL",81.7009963989258,75.3292999267578,1118.16003417969,253.473999023438,3.46399998664856,1.59049999713898,-1.03064000606537,1.99963998794556,0,1,1,0,0,0,0,0,1,0,0,5.64218997955322,1.61977005004883,7.44040012359619,-15.0907001495361,NA,-7.50764989852905,-4.46257019042969
6.51639556884766,2.022082100088e+18,"B","L","L",4,5,1,0,0,"StrikeSwinging","NULL","SL",81.4550018310547,75.1144027709961,917.133972167969,245.455001831055,3.31820011138916,1.51429998874664,0.765671014785767,3.40776991844177,0,1,0,0,0,0,0,0,1,1,0,5.69905996322632,1.85415005683899,6.31279993057251,-13.3905000686646,NA,-5.88779020309448,-2.50219988822937
3.20982789993286,2.022082100088e+18,"B","L","L",4,5,2,0,1,"BallCalled","NULL","SL",82.6761016845703,76.5421981811523,670.997985839844,256.045013427734,3.31820011138916,1.51429998874664,-1.0533299446106,1.14318001270294,1,0,0,0,0,0,0,0,1,1,0,5.5913200378418,1.68008005619049,6.78786993026733,-11.2318000793457,NA,-8.4324197769165,-4.11026000976563
1.47601020336151,2.022082100088e+18,"B","L","L",4,5,4,2,1,"BallCalled","NULL","SL",80.4448013305664,75.0476989746094,662.461975097656,261.516998291016,3.31820011138916,1.51429998874664,-1.56150996685028,1.36257994174957,1,0,0,0,0,0,0,0,1,1,0,5.51621007919312,1.70324003696442,7.6399998664856,-11.1000995635986,NA,-8.40223026275635,-4.74616003036499
-1.73235726356506,2.022082800088e+18,"A","R","L",1,1,7,2,2,"FoulBall","NULL","SL",82.0887985229492,76.0420989990234,621.757019042969,78.8433990478516,3.36680006980896,1.53970003128052,-0.344572007656097,2.01248002052307,0,1,0,0,0,0,0,0,0,0,0,5.4893798828125,-1.67668998241425,5.27570009231567,10.4257001876831,NA,-7.88289022445679,2.42616009712219
-0.553948581218719,2.022082800088e+18,"A","R","R",1,2,3,1,1,"StrikeSwinging","NULL","SL",84.6212005615234,77.2878036499023,970.403991699219,85.3460998535156,3.41540002822876,1.5650999546051,1.9434700012207,-0.589783012866974,0,1,0,0,0,0,0,0,0,0,0,5.59606981277466,-1.60055005550385,5.36685991287231,14.4546003341675,NA,-10.5672998428345,5.20219993591309
1.24477171897888,2.022082800088e+18,"A","R","R",1,2,4,1,2,"FoulBall","NULL","SL",84.1048965454102,78.130500793457,820.510986328125,96.094596862793,3.41540002822876,1.5650999546051,0.411666989326477,2.04580998420715,0,1,0,0,0,0,0,0,0,0,0,5.51555013656616,-1.68983995914459,5.57379007339478,13.0923004150391,NA,-7.33827018737793,3.51626992225647
-0.662492513656616,2.022082800088e+18,"A","R","R",1,2,5,1,2,"InPlay","field_out","SL",84.4347991943359,76.4959030151367,915.223022460938,85.0743026733398,3.41540002822876,1.5650999546051,-0.275543987751007,2.98965001106262,0,1,1,0,1,0,0,0,0,0,0,5.53943014144897,-1.68562996387482,5.16384983062744,13.8354997634888,NA,-6.75920009613037,2.8592700958252
1.81860077381134,2.022082800088e+18,"A","R","R",1,3,4,2,1,"InPlay","field_out","SL",83.32080078125,77.2356033325195,778.258972167969,96.6123962402344,3.41540002822876,1.5650999546051,0.356622993946075,2.06150007247925,0,1,1,0,1,0,0,0,0,0,0,5.54531002044678,-1.63380002975464,5.53543996810913,12.7305002212524,NA,-7.43173980712891,3.36304998397827
5.21335411071777,2.022082800088e+18,"A","R","R",2,2,3,1,1,"BallCalled","NULL","SL",82.8193969726563,77.0469970703125,545.513000488281,115.037002563477,3.12380003929138,1.41270005702972,-0.871084988117218,0.95433497428894,1,0,0,0,0,0,0,0,1,0,0,5.57788991928101,-1.54789996147156,5.21794986724854,9.61466979980469,NA,-8.3635196685791,1.6454199552536
0.103074125945568,2.022082800088e+18,"A","R","R",2,2,4,2,1,"BallCalled","NULL","SL",83.4850006103516,76.6848983764648,466.252990722656,87.9173965454102,3.12380003929138,1.41270005702972,0.571973025798798,0.634684026241302,1,0,0,0,0,0,0,0,1,0,0,5.55690002441406,-1.70267999172211,5.50144004821777,8.54189014434814,NA,-9.19114017486572,3.26954007148743
-0.120686285197735,2.022082800088e+18,"A","R","L",2,3,1,0,0,"BallCalled","NULL","SL",82.2177963256836,75.7702026367188,812.002014160156,89.7360000610352,3.41540002822876,1.5650999546051,-2.01732993125916,4.09616994857788,1,0,0,0,0,0,0,0,1,1,0,5.52465009689331,-1.85324001312256,5.18342018127441,13.1912002563477,NA,-5.53075981140137,1.09896004199982
4.10689830780029,2.022082800088e+18,"A","R","L",2,3,2,1,0,"StrikeCalled","NULL","SL",83.9492034912109,77.3123016357422,724.078002929688,106.123001098633,3.41540002822876,1.5650999546051,0.518931984901428,2.33837008476257,0,1,0,0,0,0,0,0,1,1,0,5.44359016418457,-1.7188800573349,5.36383008956909,11.9965000152588,NA,-6.82372999191284,3.55080008506775
3.51199293136597,2.022082800088e+18,"A","R","L",2,3,3,1,1,"StrikeSwinging","NULL","SL",83.2967987060547,76.4745025634766,1209.08996582031,100.471000671387,3.41540002822876,1.5650999546051,0.540600001811981,1.83038997650146,0,1,0,0,0,0,0,0,1,1,0,5.40582990646362,-1.7386200428009,5.38336992263794,16.8129997253418,NA,-7.44762992858887,4.07129001617432
3.68531084060669,2.022082800088e+18,"A","R","L",2,3,4,1,2,"StrikeSwinging","strikeout","SL",83.9334030151367,77.4944000244141,1021.05999755859,101.194000244141,3.41540002822876,1.5650999546051,0.518806993961334,1.17634999752045,0,1,1,0,0,0,0,0,1,1,0,5.3707799911499,-1.76126003265381,5.33888006210327,15.1733999252319,NA,-8.01607036590576,3.90227007865906
3.8133749961853,2.022082800088e+18,"A","R","L",2,4,1,0,0,"StrikeCalled","NULL","SL",83.8954010009766,77.4540023803711,1062.51000976563,102.216003417969,3.31820011138916,1.51429998874664,0.142471000552177,1.60614001750946,0,1,0,0,0,0,0,0,1,1,0,5.46342992782593,-1.91060996055603,5.30359983444214,15.520899772644,NA,-7.62449979782104,3.69106006622314
3.63343501091003,2.022082800088e+18,"A","R","L",2,4,3,0,2,"InPlay","force_out","SL",84.1766967773438,77.9684982299805,852.715026855469,104.897003173828,3.31820011138916,1.51429998874664,0.252258002758026,2.31006002426147,0,1,1,0,0,1,0,0,1,1,0,5.47333002090454,-1.77078998088837,5.42014980316162,13.3459997177124,NA,-6.81590986251831,3.44941997528076
2.9986424446106,2.022082800088e+18,"A","R","L",2,5,1,0,0,"BallCalled","NULL","SL",83.8834991455078,78.102897644043,792.911010742188,101.293998718262,3.31820011138916,1.51429998874664,0.806091010570526,0.298213988542557,1,0,0,0,0,0,0,0,1,0,1,5.47013998031616,-1.8999799489975,5.45411014556885,12.9004001617432,NA,-9.04780960083008,4.13545989990234
1.22892868518829,2.022082800088e+18,"A","R","L",2,5,2,1,0,"BallCalled","NULL","SL",82.6906967163086,76.8051986694336,471.157012939453,95.4604034423828,3.31820011138916,1.51429998874664,-0.780300974845886,1.35473001003265,1,0,0,0,0,0,0,0,1,0,1,5.46706008911133,-1.89060997962952,5.05977010726929,8.9997501373291,NA,-8.19425010681152,2.04235005378723
0.692627847194672,2.022082800088e+18,"A","R","R",2,6,1,0,0,"BallCalled","NULL","SL",83.7500991821289,76.8358001708984,465.048004150391,91.2429962158203,3.26959991455078,1.48889994621277,-1.29254996776581,2.11890006065369,1,0,0,0,0,0,0,0,1,1,1,5.5102801322937,-1.82193005084991,5.47388982772827,8.56443977355957,NA,-7.48277997970581,1.40432000160217
3.58203053474426,2.022082800088e+18,"A","R","R",2,6,5,2,2,"BallCalled","NULL","SL",85.4595031738281,79.0392990112305,806.140014648438,104.620002746582,3.26959991455078,1.48889994621277,1.04237997531891,2.13584995269775,1,0,0,0,0,0,0,0,1,1,1,5.51489019393921,-1.62353003025055,5.43902015686035,12.753999710083,NA,-6.9693398475647,4.08050012588501
1.04426407814026,2.022082800088e+18,"A","R","L",2,7,1,0,0,"StrikeSwinging","NULL","SL",85.1231994628906,79.3156967163086,826.606994628906,92.9727020263672,3.36680006980896,1.53970003128052,-0.173113003373146,1.35754001140594,0,1,0,0,0,0,0,0,1,1,0,5.43600988388062,-1.88662004470825,5.67127990722656,12.9857997894287,NA,-7.94672012329102,3.09466004371643
0.318064898252487,2.022082800088e+18,"A","R","L",2,7,2,0,1,"FoulBall","NULL","SL",84.9638977050781,79.4045028686523,1076.26000976563,89.1231002807617,3.36680006980896,1.53970003128052,0.274816989898682,1.53422999382019,0,1,0,0,0,0,0,0,1,1,0,5.4108099937439,-1.73864996433258,5.34960985183716,15.5038003921509,NA,-7.81139993667603,3.6329300403595
3.4548442363739,2.022082800088e+18,"A","R","L",2,7,3,0,2,"StrikeSwinging","strikeout","SL",84.9663009643555,78.046501159668,597.265991210938,107.037002563477,3.36680006980896,1.53970003128052,0.957011997699738,1.7513200044632,0,1,1,0,0,0,0,0,1,1,0,5.3814902305603,-1.90705001354218,5.31456995010376,10.4160003662109,NA,-7.34018993377686,4.06337022781372
4.02336502075195,2.022082800088e+18,"A","R","R",3,2,5,1,2,"BallCalled","NULL","SL",82.3860015869141,75.4774017333984,1210.07995605469,100.276000976563,3.41540002822876,1.5650999546051,0.601477980613709,5.00173997879028,1,0,0,0,0,0,0,0,0,0,0,5.58865022659302,-1.65942001342773,5.67477989196777,16.7320995330811,NA,-4.34355020523071,4.05875015258789
3.27979731559753,2.022082800088e+18,"A","R","R",3,2,6,2,2,"StrikeSwinging","strikeout","SL",84.2836990356445,78.3595962524414,941.848999023438,99.734001159668,3.41540002822876,1.5650999546051,0.833154022693634,1.7210099697113,0,1,1,0,0,0,0,0,0,0,0,5.53152990341187,-1.55097997188568,5.37759017944336,14.3917999267578,NA,-7.57974004745483,3.92901992797852
5.05282497406006,2.022082800088e+18,"A","R","L",3,3,3,1,1,"StrikeSwinging","NULL","SL",85.3616027832031,78.681999206543,1091.2099609375,108.055000305176,3.36680006980896,1.53970003128052,0.929593980312347,1.79955005645752,0,1,0,0,0,0,0,0,0,0,0,5.47771978378296,-1.72855997085571,5.29693984985352,15.3509998321533,NA,-7.15847015380859,4.31766986846924
3.77817153930664,2.022082800088e+18,"A","R","L",3,3,4,1,2,"StrikeSwinging","strikeout","SL",84.6340026855469,78.0534973144531,1071.40002441406,101.386001586914,3.36680006980896,1.53970003128052,0.906346023082733,1.71228003501892,0,1,1,0,0,0,0,0,0,0,0,5.55000019073486,-1.79072999954224,5.13321018218994,15.6499004364014,NA,-7.56934976577759,4.37538003921509
3.23728585243225,2.022082800088e+18,"A","R","R",4,1,7,3,2,"InPlay","field_out","SL",83.6005020141602,77.6333999633789,392.217010498047,111.855003356934,3.12380003929138,1.41270005702972,-0.972051978111267,2.75829005241394,0,1,1,0,1,0,0,0,0,0,0,5.4441499710083,-1.76400005817413,5.4380898475647,7.49015998840332,NA,-6.38325977325439,1.56807994842529
4.63488483428955,2.022082800088e+18,"A","R","L",4,2,3,1,1,"BallCalled","NULL","SL",83.1411972045898,76.2692031860352,983.640991210938,106.414001464844,3.41540002822876,1.5650999546051,-1.02217996120453,2.90686011314392,1,0,0,0,0,0,0,0,0,0,0,5.50126981735229,-2.0237500667572,5.70649003982544,14.4905996322632,NA,-6.28820991516113,2.4963800907135
6.2580738067627,2.022082800088e+18,"A","R","L",4,2,4,2,1,"StrikeSwinging","NULL","SL",85.0720977783203,78.2129974365234,675.888977050781,118.872001647949,3.41540002822876,1.5650999546051,0.775449991226196,1.22277998924255,0,1,0,0,0,0,0,0,0,0,0,5.42598009109497,-1.95097994804382,5.8523998260498,10.5064001083374,NA,-7.68444013595581,3.96467995643616
-1.16621530056,2.022082800088e+18,"A","R","L",4,4,4,1,2,"FoulBall","NULL","SL",82.0590972900391,75.622802734375,888.414978027344,84.4831008911133,3.31820011138916,1.51429998874664,-0.772885978221893,2.75564002990723,0,1,0,0,0,0,0,0,1,0,0,5.53601980209351,-1.71607005596161,5.3672399520874,13.7307996749878,NA,-7.11138010025024,2.34032988548279
1.7751852273941,2.022082800088e+18,"A","R","L",4,4,5,1,2,"FoulBall","NULL","SL",84.989501953125,77.9246978759766,525.411010742188,100.542999267578,3.31820011138916,1.51429998874664,-0.677084028720856,2.87168002128601,0,1,0,0,0,0,0,0,1,0,0,5.46150016784668,-1.96417999267578,5.72439002990723,9.37767028808594,NA,-6.36361980438232,2.30244994163513
0.295156627893448,2.022083000337e+18,"B","L","L",1,4,1,0,0,"InPlay","sac_fly","SL",80.1019973754883,73.9672012329102,295.459014892578,270.506011962891,3.41540002822876,1.5650999546051,-0.270462989807129,1.73337996006012,0,1,1,0,1,0,0,0,1,1,1,6.02766990661621,1.48464000225067,6.15946006774902,-6.10199022293091,NA,-8.79850959777832,-2.50241994857788
-0.384601235389709,2.022083000337e+18,"B","L","R",1,6,1,0,0,"FoulBall","NULL","SL",78.4721984863281,71.9075012207031,426.877014160156,276.6669921875,3.17239999771118,1.43809998035431,0.440715998411179,2.96175003051758,0,1,0,0,0,0,0,0,1,1,0,5.96700000762939,1.78157997131348,5.6390700340271,-8.29378032684326,NA,-7.74022006988525,-2.2529399394989
7.94753789901733,2.022083000337e+18,"B","L","R",1,6,4,0,2,"StrikeSwinging","strikeout","SL",80.0807037353516,73.7485961914063,863.034973144531,240.837997436523,3.17239999771118,1.43809998035431,-1.174880027771,0.765505015850067,0,1,1,0,0,0,0,0,1,1,0,5.63909006118774,2.02681994438171,6.07878017425537,-13.1836004257202,NA,-8.73373985290527,-4.75813007354736
5.75057220458984,2.022083000337e+18,"B","L","R",1,7,3,0,2,"StrikeCalled","strikeout","SL",81.003303527832,74.5765991210938,1243.91003417969,251.009002685547,3.46399998664856,1.59049999713898,-0.615572988986969,1.70246994495392,0,1,1,0,0,0,0,0,1,1,0,5.65441989898682,2.01521992683411,6.20823001861572,-16.9542999267578,NA,-7.79278993606567,-4.52478981018066
6.01641178131104,2.022083000337e+18,"B","L","L",2,2,2,0,1,"BallCalled","NULL","SL",79.4449005126953,72.9216003417969,1523.02001953125,256.557006835938,3.31820011138916,1.51429998874664,-1.96640002727509,0.39495000243187,1,0,0,0,0,0,0,0,1,0,0,5.67540979385376,1.77687001228333,6.20022010803223,-19.5058994293213,NA,-9.55158996582031,-5.98912000656128
-0.507040917873383,2.022083000337e+18,"B","L","L",2,2,3,1,1,"StrikeCalled","NULL","SL",78.518798828125,72.0141983032227,982.184997558594,274.463989257813,3.31820011138916,1.51429998874664,0.425469011068344,1.44427001476288,0,1,0,0,0,0,0,0,1,0,0,5.70336008071899,1.88205003738403,5.8911600112915,-15.2304000854492,NA,-9.10159969329834,-3.07768988609314
1.34405934810638,2.022083000337e+18,"B","L","L",2,2,4,1,2,"InPlay","double_play","SL",79.4791030883789,72.6654968261719,1458.55004882813,266.998992919922,3.31820011138916,1.51429998874664,-0.78720897436142,1.15002000331879,0,1,2,0,0,0,1,0,1,0,0,5.64838981628418,1.79640996456146,6.24419021606445,-19.0681991577148,NA,-9.0823802947998,-4.70572996139526
3.20076036453247,2.022083000337e+18,"B","L","R",2,3,2,1,0,"BallCalled","NULL","SL",80.3861999511719,75.2921981811523,426.934997558594,248.371002197266,3.22099995613098,1.46350002288818,-0.176470994949341,0.623831987380981,1,0,0,0,0,0,0,0,0,0,0,5.70882987976074,1.77829003334045,6.30356979370117,-8.4244499206543,NA,-9.1881103515625,-2.94412994384766
0.687187194824219,2.022083000337e+18,"B","L","R",2,4,1,0,0,"FoulBall","NULL","SL",78.9357986450195,73.1638031005859,381.169006347656,267.553985595703,3.41540002822876,1.5650999546051,-0.220735996961594,2.2006299495697,0,1,0,0,0,0,0,0,1,0,0,5.92460012435913,1.51485002040863,5.84126996994019,-7.89934015274048,NA,-8.23898029327393,-2.63908004760742
6.38117504119873,2.022083000337e+18,"B","L","R",2,4,4,1,2,"InPlay","field_out","SL",80.7238006591797,73.9505004882813,1319.68994140625,249.136993408203,3.41540002822876,1.5650999546051,-0.661112010478973,2.737380027771,0,1,1,0,1,0,0,0,0,1,0,5.71489000320435,1.92124998569489,6.0376501083374,-17.4696006774902,NA,-6.72343015670776,-4.51394987106323
6.06895399093628,2.022083000337e+18,"B","L","L",4,4,1,0,0,"BallCalled","NULL","SL",81.3923034667969,74.8210983276367,1046.82995605469,245.15299987793,3.31820011138916,1.51429998874664,-1.44896996021271,0.450693011283875,1,0,0,0,0,0,0,0,1,1,0,5.62671995162964,1.71747004985809,6.59130001068115,-14.7782001495361,NA,-9.0002498626709,-4.92826986312866
1.76110136508942,2.022083000337e+18,"B","L","R",4,5,1,0,0,"StrikeCalled","NULL","SL",80.2341003417969,73.4089965820313,1294.06005859375,264.3330078125,3.22099995613098,1.46350002288818,-0.910780012607574,2.14086008071899,0,1,0,0,0,0,0,0,1,1,0,5.63842010498047,1.90793001651764,6.28259992599487,-17.8015003204346,NA,-7.83528995513916,-4.82995986938477
2.7329888343811,2.022083000337e+18,"B","L","R",4,6,2,0,1,"BallCalled","wild_pitch","SL",80.091796875,72.5858001708984,1185.32995605469,261.674011230469,3.41540002822876,1.5650999546051,-0.102040998637676,-0.744381010532379,1,0,0,0,0,0,0,0,1,1,0,5.66148996353149,1.9237300157547,5.99321985244751,-17.2453002929688,NA,-10.9675998687744,-3.9244499206543
6.86871528625488,2.022083000337e+18,"B","L","R",4,6,3,1,1,"BallCalled","NULL","SL",79.3492965698242,73.1361999511719,641.390014648438,240.774002075195,3.41540002822876,1.5650999546051,1.13240003585815,3.01816010475159,1,0,0,0,0,0,0,0,0,1,1,5.61066007614136,1.9250899553299,5.97650003433228,-10.9526996612549,NA,-6.44312000274658,-1.93018996715546
1.48869836330414,2.022083000337e+18,"B","L","R",4,6,5,2,2,"InPlay","field_error","SL",80.4037017822266,73.6603012084961,926.278991699219,263.239013671875,3.41540002822876,1.5650999546051,-0.498618990182877,2.14233994483948,0,1,0,0,0,1,0,0,0,1,1,5.69868993759155,1.72871005535126,6.26619005203247,-14.6423997879028,NA,-7.8639497756958,-3.87237000465393
7.82636165618896,2.022083000337e+18,"B","L","L",4,8,3,0,2,"InPlay","field_out","SL",82.4460983276367,75.722297668457,694.387023925781,234.173004150391,3.41540002822876,1.5650999546051,-0.366492003202438,1.60420000553131,0,1,1,0,0,1,0,0,0,1,1,5.64268016815186,1.78989005088806,6.21999979019165,-10.5129995346069,NA,-7.57578992843628,-3.37753009796143
0.623188018798828,2.022090300337e+18,"A","R","L",1,3,2,1,0,"StrikeCalled","NULL","SL",83.3704986572266,76.6036987304688,2387.34497070313,91.7100982666016,3.41540002822876,1.5650999546051,-0.623440027236938,2.72160005569458,0,1,0,0,0,0,0,0,1,0,0,5.43204021453857,-1.71138000488281,5.25577020645142,11.1997003555298,NA,-6.77137994766235,2.24642992019653
0.312145441770554,2.022090300337e+18,"A","R","L",1,3,3,1,1,"BallCalled","NULL","SL",84.276496887207,77.6523971557617,2472.76953125,91.2388000488281,3.41540002822876,1.5650999546051,0.0984650999307632,0.748018026351929,1,0,0,0,0,0,0,0,1,0,0,5.33601999282837,-1.83477997779846,5.14890003204346,10.7945003509521,NA,-8.67580032348633,3.10120010375977
1.03835690021515,2.022090300337e+18,"A","R","L",1,3,4,2,1,"StrikeSwinging","NULL","SL",82.8283996582031,76.315299987793,2353.16577148438,92.2677993774414,3.41540002822876,1.5650999546051,0.204284995794296,0.98089200258255,0,1,0,0,0,0,0,0,1,0,0,5.3728199005127,-1.71015000343323,5.28958988189697,14.0392999649048,NA,-8.57833957672119,3.40504002571106
3.87455439567566,2.022090300337e+18,"A","R","L",1,5,1,0,0,"StrikeCalled","NULL","SL",84.8588027954102,77.7959976196289,2518.76049804688,103.080001831055,3.41540002822876,1.5650999546051,1.00516998767853,2.25868010520935,0,1,0,0,0,0,0,0,1,1,0,5.44995021820068,-1.79574000835419,5.18065977096558,14.4084997177124,NA,-6.8841700553894,4.37557983398438
2.67759609222412,2.022090300337e+18,"A","R","L",1,5,2,0,1,"StrikeSwinging","NULL","SL",86.3187026977539,78.8983993530273,2568.13525390625,104.947998046875,3.41540002822876,1.5650999546051,0.715789973735809,1.43035995960236,0,1,0,0,0,0,0,0,1,1,0,5.41418981552124,-1.71782004833221,5.10537004470825,10.9492998123169,NA,-7.65138006210327,3.64958000183105
4.70746374130249,2.022090300337e+18,"A","R","L",1,5,3,0,2,"BallCalled","NULL","SL",86.3448028564453,79.7626037597656,2565.23095703125,110.829002380371,3.41540002822876,1.5650999546051,2.35190010070801,-1.09249997138977,1,0,0,0,0,0,0,0,1,1,0,5.2782301902771,-1.65209996700287,5.15542984008789,11.4404001235962,NA,-9.98071002960205,5.35420989990234
4.65455722808838,2.022090300337e+18,"A","R","L",1,5,5,2,2,"StrikeSwinging","strikeout","SL",84.6940994262695,77.9878005981445,2474.36279296875,106.018997192383,3.41540002822876,1.5650999546051,1.18906998634338,1.86574995517731,0,1,1,0,0,0,0,0,1,1,0,5.35109996795654,-1.69984996318817,5.07745981216431,14.7972002029419,NA,-7.09571981430054,4.49215984344482
-2.18249225616455,2.022090300337e+18,"A","R","R",2,1,1,0,0,"StrikeCalled","NULL","SL",82.9856033325195,76.5109024047852,2393.3515625,74.4075012207031,3.17239999771118,1.43809998035431,0.686586976051331,2.25289988517761,0,1,0,0,0,0,0,0,0,0,0,5.65034008026123,-1.68909001350403,5.24714994430542,9.64266967773438,NA,-7.81643009185791,3.46243000030518
-0.247817173600197,2.022090300337e+18,"A","R","R",2,1,2,0,1,"StrikeSwinging","NULL","SL",85.4540023803711,78.9041976928711,2484.3916015625,84.2510986328125,3.17239999771118,1.43809998035431,1.78201997280121,0.940917015075684,0,1,0,0,0,0,0,0,0,0,0,5.48035001754761,-1.65516996383667,5.20996999740601,7.95857000350952,NA,-8.61686992645264,4.42248010635376
-2.83876347541809,2.022090300337e+18,"A","R","R",2,2,1,0,0,"BallCalled","NULL","SL",84.1824035644531,77.6168975830078,2368.66381835938,76.401496887207,3.41540002822876,1.5650999546051,1.42725002765656,1.9120899438858,1,0,0,0,0,0,0,0,0,0,0,5.53003978729248,-1.70221996307373,5.28025007247925,11.4664001464844,NA,-7.95573997497559,4.44226980209351
5.29014205932617,2.022090300337e+18,"A","R","R",2,2,2,1,0,"StrikeSwinging","NULL","SL",84.5302963256836,78.0497970581055,2421.01196289063,110.049003601074,3.41540002822876,1.5650999546051,0.746541976928711,1.50497996807098,0,1,0,0,0,0,0,0,0,0,0,5.5345401763916,-1.70343995094299,5.19815015792847,12.8643999099731,NA,-7.62048006057739,3.84742999076843
1.14009773731232,2.022090300337e+18,"A","R","R",2,2,3,1,1,"StrikeSwinging","NULL","SL",84.4255981445313,77.9078979492188,2426.0341796875,93.7285995483398,3.41540002822876,1.5650999546051,0.948952972888947,2.01111006736755,0,1,0,0,0,0,0,0,0,0,0,5.50604009628296,-1.60574996471405,5.1425199508667,12.3836002349854,NA,-7.4431300163269,3.90866994857788
3.17057681083679,2.022090300337e+18,"A","R","R",2,2,5,2,2,"FoulBall","NULL","SL",83.7072982788086,77.5199966430664,2462.66748046875,98.8414001464844,3.41540002822876,1.5650999546051,0.237820997834206,2.41304993629456,0,1,0,0,0,0,0,0,0,0,0,5.55262994766235,-1.3703099489212,5.22267007827759,14.3501996994019,NA,-6.96149015426636,3.0935800075531
2.10015296936035,2.022090300337e+18,"A","R","R",2,2,6,2,2,"BallCalled","NULL","SL",83.6732025146484,77.1091995239258,2426.1240234375,98.2357025146484,3.41540002822876,1.5650999546051,-1.41395998001099,3.45966005325317,1,0,0,0,0,0,0,0,0,0,0,5.45604991912842,-1.65631997585297,5.17130994796753,11.0929002761841,NA,-5.83585977554321,1.32898998260498
3.32563376426697,2.022090300337e+18,"A","R","R",2,2,7,3,2,"InPlay","double","SL",84.9792022705078,78.2750015258789,2455.20068359375,107.122001647949,3.41540002822876,1.5650999546051,0.182082995772362,2.78070998191834,0,1,0,0,0,0,1,0,0,0,0,5.44860982894897,-1.56555998325348,5.31778001785278,9.96910953521729,NA,-6.2967700958252,2.82838010787964
3.09578585624695,2.022090300337e+18,"A","R","R",2,3,1,0,0,"StrikeCalled","NULL","SL",84.5534973144531,78.0401000976563,2497.14111328125,104.397003173828,3.46399998664856,1.59049999713898,-0.0105485999956727,1.71150004863739,0,1,0,0,0,0,0,0,0,1,0,5.36605978012085,-1.77240002155304,5.25197982788086,12.3027000427246,NA,-7.36557006835938,3.06609010696411
7.1766881942749,2.022090300337e+18,"A","R","R",2,4,1,0,0,"StrikeCalled","NULL","SL",84.863899230957,78.3087997436523,2342.69384765625,122.643997192383,3.51259994506836,1.61590003967285,0.0307296998798847,1.90102005004883,0,1,0,0,0,0,0,0,0,1,0,5.43212985992432,-1.63688004016876,5.15451002120972,9.88444995880127,NA,-6.89904022216797,2.72589993476868
5.56003904342651,2.022090300337e+18,"A","R","R",2,4,2,0,1,"StrikeCalled","NULL","SL",85.1807022094727,78.5525970458984,2461.71948242188,114.48999786377,3.51259994506836,1.61590003967285,0.992783010005951,2.31633996963501,0,1,0,0,0,0,0,0,0,1,0,5.39070987701416,-1.61182999610901,5.31296014785767,9.87588024139404,NA,-6.57241010665894,3.72979998588562
7.36478757858276,2.022090300337e+18,"A","R","R",2,4,3,0,2,"BallCalled","NULL","SL",86.7404022216797,80.1252975463867,2492.47314453125,125.299003601074,3.51259994506836,1.61590003967285,2.10718989372253,0.694564998149872,1,0,0,0,0,0,0,0,0,1,0,5.3861198425293,-1.59686994552612,5.41758012771606,9.69575977325439,NA,-7.93147993087769,4.88807010650635
